ALCALINAS_BOGOTÁ,ALCALINAS_CENTRO,ALCALINAS_NORTE,ALCALINAS_SANTANDER,ALCALINAS_SUR,BOMBILLOS_BOGOTÁ,BOMBILLOS_CENTRO,BOMBILLOS_NORTE,BOMBILLOS_SANTANDER,BOMBILLOS_SUR,ENCENDEDORES_BOGOTÁ,ENCENDEDORES_CENTRO,ENCENDEDORES_NORTE,ENCENDEDORES_SANTANDER,ENCENDEDORES_SUR,MANGANESO_BOGOTÁ,MANGANESO_CENTRO,MANGANESO_NORTE,MANGANESO_SANTANDER,MANGANESO_SUR,OTROS_BOGOTÁ,OTROS_CENTRO,OTROS_NORTE,OTROS_SANTANDER,OTROS_SUR,TERCEROS_BOGOTÁ,TERCEROS_CENTRO,TERCEROS_NORTE,TERCEROS_SANTANDER,TERCEROS_SUR
79.0,521.0,6.0,0.0,33.0,26.0,130.0,62.0,0.0,137.0,94.0,704.0,808.0,0.0,1137.0,182.0,4135.0,2002.0,0.0,1243.0,191.0,329.0,166.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
0.0,85.0,0.0,0.0,0.0,0.0,149.0,0.0,6.0,0.0,0.0,384.0,0.0,48.0,0.0,0.0,2198.0,0.0,72.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563.0,3225.0,247.0,585.0,283.0,882.0,3829.0,744.0,769.0,272.0,5120.0,6848.0,2857.0,1449.0,1944.0,8492.0,65876.0,10498.0,7254.0,6967.0,2448.0,1596.0,579.0,1105.0,375.0,51.0,152.0,0.0,0.0,0.0
776.0,4600.0,394.0,779.0,598.0,1125.0,3120.0,534.0,607.0,786.0,4820.0,7948.0,2529.0,1774.0,3755.0,7843.0,58826.0,10390.0,7682.0,6637.0,2587.0,2434.0,934.0,671.0,713.0,194.0,118.0,0.0,0.0,0.0
963.0,6907.0,515.0,898.0,413.0,1356.0,5236.0,780.0,841.0,832.0,6267.0,11784.0,2829.0,1844.0,3200.0,7528.0,85459.0,15426.0,8002.0,7702.0,2627.0,3402.0,735.0,776.0,508.0,195.0,115.0,0.0,0.0,0.0
687.0,12532.0,240.0,1296.0,1116.0,1302.0,2293.0,824.0,801.0,957.0,4452.0,11192.0,2837.0,1824.0,4183.0,7043.0,60989.0,14215.0,5640.0,16502.0,2307.0,2408.0,607.0,753.0,545.0,159.0,127.0,0.0,0.0,0.0
744.0,4643.0,191.0,557.0,845.0,1046.0,1127.0,515.0,438.0,529.0,5305.0,5102.0,1592.0,1044.0,2532.0,8472.0,25297.0,7109.0,3255.0,8302.0,2445.0,1492.0,521.0,446.0,636.0,103.0,130.0,0.0,0.0,0.0
50.0,0.0,0.0,75.0,0.0,27.0,0.0,0.0,55.0,0.0,216.0,0.0,0.0,48.0,0.0,412.0,0.0,0.0,300.0,0.0,58.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
625.0,4765.0,386.0,693.0,1126.0,768.0,2189.0,591.0,718.0,933.0,5913.0,6444.0,2173.0,1598.0,4330.0,8703.0,27345.0,9077.0,3932.0,8220.0,3053.0,2008.0,484.0,371.0,853.0,72.0,93.0,0.0,0.0,0.0
781.0,4830.0,317.0,908.0,1317.0,977.0,3462.0,648.0,822.0,978.0,5551.0,7395.0,2220.0,2407.0,3007.0,8623.0,36211.0,11919.0,4465.0,11700.0,2678.0,2624.0,535.0,700.0,1234.0,131.0,28.0,0.0,0.0,0.0
847.0,4929.0,296.0,558.0,1114.0,1058.0,2652.0,664.0,689.0,1535.0,4260.0,6791.0,2272.0,2128.0,4531.0,8443.0,47654.0,8778.0,5361.0,10634.0,2081.0,2891.0,365.0,889.0,1045.0,150.0,72.0,0.0,0.0,0.0
679.0,4071.0,262.0,873.0,1086.0,865.0,2739.0,816.0,764.0,1134.0,3611.0,9613.0,1683.0,1734.0,3626.0,7862.0,43151.0,13468.0,8093.0,12570.0,2163.0,2704.0,808.0,672.0,887.0,138.0,90.0,0.0,0.0,0.0
665.0,4275.0,296.0,594.0,748.0,570.0,1477.0,751.0,804.0,594.0,2263.0,4193.0,2490.0,1432.0,2627.0,9562.0,35908.0,15584.0,3308.0,9181.0,2375.0,2077.0,743.0,346.0,435.0,125.0,15.0,0.0,0.0,0.0
20.0,430.0,36.0,190.0,0.0,19.0,265.0,142.0,31.0,0.0,72.0,600.0,409.0,72.0,0.0,64.0,2136.0,2820.0,114.0,0.0,129.0,161.0,105.0,43.0,0.0,10.0,0.0,0.0,0.0,0.0
699.0,3203.0,246.0,295.0,1172.0,653.0,2677.0,655.0,426.0,1122.0,2026.0,6733.0,1769.0,2097.0,3057.0,8975.0,27344.0,8182.0,2969.0,10444.0,1647.0,1675.0,601.0,526.0,908.0,95.0,9.0,0.0,0.0,0.0
1058.0,4653.0,394.0,461.0,850.0,988.0,3132.0,894.0,1052.0,1163.0,4018.0,8109.0,2315.0,4229.0,5405.0,6876.0,43848.0,8732.0,5496.0,8835.0,2388.0,2977.0,819.0,547.0,1253.0,76.0,3.0,0.0,0.0,0.0
678.0,3271.0,346.0,915.0,1618.0,1014.0,3158.0,969.0,763.0,999.0,3219.0,10583.0,2028.0,2813.0,4316.0,7223.0,40435.0,10032.0,4818.0,11584.0,2260.0,2559.0,667.0,970.0,1143.0,156.0,13.0,0.0,0.0,0.0
748.0,5731.0,470.0,556.0,1260.0,960.0,3158.0,1248.0,570.0,1459.0,3236.0,9218.0,2067.0,1511.0,5615.0,7433.0,37412.0,13966.0,4839.0,16749.0,2430.0,2248.0,764.0,912.0,1118.0,63.0,40.0,0.0,0.0,0.0
791.0,2425.0,288.0,550.0,1155.0,1287.0,2556.0,704.0,777.0,1100.0,3375.0,6258.0,2835.0,1627.0,4931.0,12857.0,31259.0,7452.0,4896.0,9696.0,2673.0,1594.0,590.0,379.0,1300.0,40.0,103.0,0.0,0.0,0.0
0.0,319.0,68.0,30.0,118.0,0.0,31.0,187.0,16.0,110.0,0.0,2435.0,1082.0,99.0,729.0,0.0,1924.0,3435.0,768.0,1092.0,0.0,28.0,172.0,96.0,136.0,0.0,0.0,0.0,0.0,0.0
0.0,51.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851.0,3189.0,581.0,402.0,1200.0,711.0,3007.0,591.0,841.0,951.0,3628.0,7193.0,2424.0,768.0,7745.0,6670.0,32332.0,10938.0,4808.0,16416.0,2749.0,1251.0,466.0,663.0,953.0,72.0,151.0,0.0,0.0,0.0
1055.0,8807.0,314.0,934.0,1407.0,1038.0,2920.0,651.0,540.0,1982.0,4077.0,7437.0,1089.0,4312.0,6243.0,9179.0,50707.0,9232.0,7040.0,16739.0,2315.0,2805.0,602.0,839.0,1607.0,41.0,208.0,0.0,0.0,0.0
544.0,6595.0,324.0,522.0,1856.0,1095.0,3030.0,1035.0,691.0,1651.0,4216.0,10002.0,2645.0,2192.0,9078.0,7791.0,49480.0,10450.0,5120.0,17837.0,2375.0,2406.0,976.0,959.0,740.0,57.0,128.0,0.0,0.0,0.0
749.0,4605.0,459.0,606.0,1140.0,1053.0,3434.0,848.0,730.0,1674.0,3481.0,7557.0,2851.0,2597.0,5763.0,8503.0,45720.0,9043.0,7030.0,14658.0,2421.0,2850.0,739.0,977.0,857.0,56.0,178.0,0.0,0.0,0.0
586.0,2034.0,284.0,594.0,735.0,548.0,1575.0,859.0,482.0,951.0,3804.0,5326.0,2788.0,443.0,3198.0,9054.0,22310.0,17359.0,4239.0,10133.0,1866.0,1987.0,459.0,340.0,575.0,17.0,133.0,0.0,0.0,0.0
50.0,0.0,0.0,260.0,0.0,6.0,0.0,0.0,82.0,0.0,144.0,0.0,0.0,96.0,0.0,30.0,0.0,0.0,1604.0,0.0,3.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,30.0,0.0,0.0,37.0,165.0,77.0,0.0,0.0,22.0,552.0,168.0,0.0,0.0,274.0,227.0,666.0,0.0,0.0,760.0,178.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
519.0,4878.0,715.0,636.0,1270.0,768.0,2940.0,783.0,500.0,1205.0,3735.0,8653.0,2050.0,3480.0,5345.0,6726.0,49405.0,11457.0,5537.0,16464.0,2309.0,2155.0,727.0,528.0,1373.0,61.0,255.0,0.0,0.0,0.0
715.0,5616.0,446.0,1060.0,1255.0,673.0,2908.0,592.0,672.0,1501.0,3793.0,9048.0,3220.0,2340.0,4828.0,8995.0,33178.0,13562.0,8493.0,13141.0,1632.0,3006.0,483.0,934.0,1077.0,23.0,87.0,0.0,0.0,0.0
619.0,5202.0,288.0,780.0,1892.0,991.0,3741.0,550.0,494.0,1848.0,4455.0,9990.0,2707.0,2397.0,8744.0,7359.0,35124.0,10115.0,5847.0,15515.0,1936.0,2706.0,358.0,2211.0,1350.0,30.0,172.0,0.0,0.0,0.0
901.0,5341.0,217.0,1086.0,1616.0,817.0,2716.0,835.0,846.0,1642.0,3717.0,7461.0,2985.0,1989.0,5959.0,8720.0,34792.0,14425.0,4988.0,14159.0,2593.0,2207.0,490.0,1630.0,968.0,51.0,82.0,0.0,0.0,0.0
758.0,2656.0,363.0,381.0,598.0,749.0,1415.0,532.0,613.0,466.0,3725.0,3915.0,2779.0,1105.0,3088.0,9669.0,24734.0,10303.0,4168.0,7138.0,1760.0,2298.0,706.0,639.0,519.0,40.0,104.0,0.0,0.0,0.0
622.0,2556.0,198.0,572.0,1204.0,873.0,1891.0,763.0,599.0,1406.0,3902.0,5855.0,2872.0,3949.0,4634.0,7200.0,32396.0,10500.0,4741.0,11945.0,2013.0,1316.0,650.0,932.0,1167.0,25.0,68.0,0.0,0.0,0.0
725.0,17530.0,380.0,623.0,906.0,1142.0,2869.0,827.0,1302.0,1126.0,4745.0,9780.0,2489.0,1705.0,5612.0,5326.0,47286.0,10841.0,7673.0,11163.0,1775.0,2395.0,582.0,1094.0,1182.0,19.0,56.0,0.0,0.0,0.0
721.0,10448.0,471.0,560.0,842.0,1204.0,3835.0,748.0,1176.0,1097.0,3699.0,10448.0,2290.0,3294.0,12400.0,5489.0,42668.0,10407.0,6517.0,11703.0,2394.0,2557.0,1137.0,669.0,1042.0,7.0,16.0,0.0,0.0,0.0
610.0,5860.0,318.0,721.0,1386.0,860.0,3159.0,807.0,640.0,861.0,3325.0,8191.0,2624.0,2635.0,6093.0,5492.0,42341.0,8161.0,6095.0,11652.0,2755.0,1851.0,481.0,763.0,920.0,0.0,11.0,0.0,0.0,0.0
789.0,3005.0,175.0,515.0,1327.0,810.0,2599.0,919.0,405.0,800.0,3649.0,6879.0,2029.0,1858.0,5277.0,4758.0,32071.0,13860.0,4918.0,10291.0,1599.0,1741.0,726.0,627.0,854.0,2.0,16.0,0.0,0.0,0.0
0.0,182.0,65.0,0.0,85.0,0.0,112.0,369.0,0.0,81.0,0.0,216.0,871.0,0.0,926.0,0.0,1964.0,4230.0,1920.0,1072.0,0.0,220.0,288.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0
577.0,2536.0,425.0,695.0,1473.0,497.0,2450.0,704.0,823.0,851.0,3510.0,5431.0,2888.0,1776.0,5725.0,4869.0,25059.0,8404.0,4826.0,14773.0,1928.0,1695.0,554.0,900.0,739.0,1.0,24.0,0.0,0.0,0.0
810.0,7080.0,217.0,1626.0,1157.0,919.0,4053.0,613.0,1349.0,1442.0,4556.0,8952.0,2564.0,2742.0,5003.0,7969.0,54194.0,8701.0,8768.0,14434.0,2218.0,3174.0,642.0,1182.0,1220.0,33.0,0.0,0.0,0.0,0.0
801.0,3806.0,381.0,1264.0,1554.0,989.0,3034.0,989.0,805.0,1223.0,5696.0,10988.0,1577.0,2563.0,6493.0,6283.0,53622.0,8680.0,5864.0,14739.0,2321.0,2594.0,576.0,773.0,828.0,54.0,0.0,0.0,0.0,0.0
676.0,9304.0,334.0,1041.0,1470.0,1268.0,3652.0,817.0,828.0,1551.0,4097.0,8844.0,2731.0,2134.0,7222.0,8277.0,49008.0,12997.0,8510.0,13723.0,1609.0,2507.0,543.0,718.0,1313.0,9.0,1.0,0.0,0.0,0.0
834.0,5258.0,254.0,497.0,1011.0,902.0,2033.0,901.0,959.0,969.0,4647.0,7182.0,2884.0,2547.0,3911.0,6575.0,46851.0,9886.0,4114.0,12419.0,2273.0,1852.0,531.0,568.0,930.0,20.0,149.0,0.0,0.0,0.0
170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1042.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702.0,5369.0,254.0,629.0,1510.0,919.0,2659.0,1003.0,1134.0,1152.0,5709.0,9657.0,2733.0,2239.0,6272.0,8973.0,28746.0,11322.0,7176.0,12977.0,2851.0,2200.0,494.0,1174.0,962.0,2.0,70.0,0.0,0.0,0.0
859.0,6193.0,244.0,1026.0,1510.0,932.0,3378.0,970.0,799.0,1483.0,6415.0,8714.0,2821.0,2507.0,4637.0,8287.0,30801.0,7780.0,7215.0,15235.0,2434.0,2667.0,769.0,680.0,1026.0,2.0,44.0,0.0,0.0,0.0
601.0,5234.0,248.0,770.0,1985.0,1230.0,2534.0,1083.0,587.0,1076.0,3415.0,7942.0,3293.0,1811.0,7517.0,9986.0,36731.0,9445.0,5365.0,16624.0,2147.0,3169.0,433.0,851.0,1360.0,43.0,92.0,0.0,0.0,0.0
877.0,5607.0,284.0,883.0,1388.0,976.0,3249.0,880.0,944.0,1025.0,3576.0,9303.0,2651.0,2444.0,6440.0,8883.0,37948.0,11878.0,12306.0,11584.0,2930.0,2507.0,576.0,1869.0,718.0,92.0,53.0,0.0,0.0,0.0
615.0,2099.0,242.0,855.0,557.0,1023.0,1430.0,586.0,333.0,832.0,2348.0,2798.0,2117.0,2425.0,5052.0,11291.0,22661.0,10867.0,3869.0,8713.0,1886.0,1402.0,490.0,371.0,1092.0,133.0,59.0,0.0,0.0,0.0
623.0,2614.0,319.0,420.0,1214.0,680.0,2281.0,832.0,568.0,1335.0,2676.0,5813.0,1992.0,2075.0,4267.0,6854.0,33536.0,8473.0,4134.0,10649.0,2445.0,1468.0,997.0,471.0,1100.0,169.0,86.0,0.0,0.0,0.0
817.0,4742.0,246.0,342.0,853.0,846.0,2761.0,1189.0,810.0,1321.0,4174.0,5913.0,2168.0,1881.0,6040.0,6968.0,34858.0,12390.0,7203.0,10403.0,2864.0,3201.0,745.0,674.0,1295.0,162.0,71.0,0.0,0.0,0.0
782.0,4452.0,500.0,983.0,1611.0,1021.0,3130.0,855.0,697.0,1468.0,4063.0,8494.0,2123.0,2315.0,8865.0,8169.0,40310.0,8864.0,5455.0,13697.0,2350.0,2756.0,1229.0,870.0,1589.0,237.0,66.0,0.0,0.0,0.0
867.0,5276.0,292.0,562.0,1273.0,776.0,3605.0,680.0,670.0,1241.0,3539.0,7155.0,2117.0,2538.0,4015.0,9054.0,32522.0,9497.0,5868.0,13469.0,3207.0,2637.0,558.0,653.0,1332.0,118.0,143.0,0.0,0.0,0.0
608.0,2598.0,189.0,652.0,959.0,1163.0,1891.0,1086.0,626.0,866.0,3151.0,4024.0,2093.0,1510.0,4647.0,12080.0,29172.0,11959.0,5341.0,9459.0,2378.0,1500.0,1147.0,837.0,648.0,193.0,68.0,0.0,0.0,0.0
0.0,126.0,72.0,274.0,233.0,0.0,102.0,299.0,72.0,138.0,0.0,194.0,768.0,132.0,490.0,0.0,1034.0,2305.0,563.0,458.0,0.0,41.0,236.0,70.0,102.0,0.0,0.0,0.0,0.0,0.0
785.0,3075.0,313.0,407.0,686.0,673.0,2692.0,677.0,526.0,789.0,3551.0,5540.0,2959.0,1366.0,6623.0,6335.0,30079.0,10623.0,7047.0,14801.0,3026.0,1533.0,398.0,765.0,656.0,161.0,69.0,0.0,0.0,0.0
318.0,7704.0,60.0,492.0,730.0,312.0,2253.0,217.0,338.0,859.0,1587.0,5020.0,504.0,755.0,3196.0,1618.0,27799.0,2168.0,2711.0,9602.0,800.0,1542.0,108.0,432.0,535.0,0.0,0.0,0.0,0.0,0.0
463.0,7566.0,334.0,1098.0,1526.0,892.0,3304.0,948.0,1448.0,1646.0,4613.0,13574.0,2528.0,4204.0,4727.0,6895.0,72004.0,13345.0,7018.0,12337.0,2590.0,2534.0,1105.0,750.0,845.0,154.0,74.0,0.0,0.0,0.0
771.0,5123.0,252.0,1026.0,1441.0,1021.0,3501.0,1244.0,988.0,1538.0,4956.0,11087.0,3020.0,2210.0,4909.0,11834.0,35435.0,14259.0,11794.0,16957.0,2566.0,3341.0,531.0,849.0,1130.0,177.0,30.0,0.0,0.0,0.0
780.0,5164.0,246.0,989.0,1270.0,878.0,1511.0,816.0,653.0,864.0,5253.0,7649.0,2816.0,2077.0,10435.0,6835.0,33120.0,12117.0,5619.0,11812.0,2060.0,2523.0,925.0,530.0,715.0,290.0,52.0,0.0,0.0,0.0
382.0,816.0,155.0,330.0,202.0,809.0,677.0,684.0,635.0,308.0,3299.0,2007.0,2054.0,653.0,1166.0,7365.0,8962.0,6324.0,2388.0,2633.0,2294.0,297.0,423.0,435.0,147.0,189.0,102.0,0.0,0.0,0.0
419.0,3585.0,273.0,520.0,1129.0,938.0,2685.0,928.0,580.0,768.0,4131.0,6188.0,1985.0,2487.0,2725.0,9738.0,32582.0,12262.0,6699.0,8717.0,3034.0,2422.0,441.0,799.0,1049.0,100.0,73.0,0.0,0.0,0.0
771.0,6009.0,358.0,774.0,1570.0,1339.0,3248.0,791.0,745.0,1864.0,3603.0,6420.0,2113.0,2653.0,3821.0,11558.0,33960.0,10756.0,7006.0,12946.0,2394.0,3082.0,766.0,953.0,1203.0,274.0,138.0,0.0,0.0,0.0
1368.0,6687.0,337.0,851.0,1472.0,2416.0,4169.0,1185.0,556.0,1467.0,6259.0,7886.0,3257.0,2358.0,4285.0,8515.0,47925.0,12340.0,5993.0,12455.0,2137.0,2251.0,579.0,868.0,1335.0,144.0,108.0,0.0,0.0,0.0
964.0,6004.0,482.0,1573.0,1807.0,1031.0,3349.0,804.0,1001.0,1270.0,3415.0,10608.0,2428.0,2476.0,9609.0,11464.0,37728.0,15013.0,6099.0,16236.0,2425.0,3270.0,380.0,1352.0,1245.0,48.0,65.0,0.0,0.0,0.0
795.0,5484.0,384.0,751.0,1206.0,1333.0,2701.0,1395.0,1112.0,1182.0,3852.0,5553.0,2701.0,1939.0,3286.0,9248.0,37585.0,9585.0,11525.0,11414.0,2215.0,2337.0,726.0,836.0,1005.0,95.0,38.0,0.0,0.0,0.0
10.0,48.0,80.0,22.0,95.0,33.0,76.0,696.0,107.0,393.0,103.0,78.0,595.0,51.0,758.0,120.0,493.0,3852.0,426.0,2533.0,46.0,48.0,462.0,87.0,143.0,0.0,0.0,0.0,0.0,0.0
602.0,3404.0,334.0,743.0,1103.0,1345.0,3916.0,1418.0,1100.0,1607.0,2558.0,7005.0,1706.0,4139.0,3808.0,7427.0,23468.0,9283.0,4655.0,11498.0,2220.0,1605.0,386.0,402.0,1101.0,41.0,34.0,0.0,0.0,0.0
770.0,3970.0,470.0,622.0,1456.0,1503.0,3715.0,1206.0,919.0,1769.0,5648.0,10250.0,2911.0,1849.0,8161.0,7158.0,45810.0,11030.0,7568.0,17222.0,2644.0,3707.0,508.0,759.0,1469.0,102.0,5.0,0.0,0.0,0.0
802.0,3698.0,225.0,1059.0,1248.0,1126.0,3509.0,640.0,1067.0,1296.0,4668.0,10040.0,3192.0,3124.0,6304.0,7326.0,41702.0,17116.0,6752.0,10208.0,2897.0,3602.0,809.0,1059.0,1663.0,168.0,0.0,0.0,0.0,0.0
599.0,5055.0,621.0,993.0,1420.0,974.0,3142.0,1310.0,843.0,1258.0,3948.0,10861.0,3108.0,3399.0,7713.0,7795.0,35888.0,16740.0,5295.0,15768.0,2724.0,2700.0,955.0,1188.0,1347.0,51.0,67.0,0.0,0.0,0.0
608.0,2401.0,252.0,623.0,1004.0,1071.0,2042.0,868.0,761.0,1002.0,4238.0,8139.0,3809.0,2243.0,8351.0,7931.0,32616.0,9020.0,4214.0,10700.0,2185.0,2107.0,502.0,736.0,796.0,102.0,41.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1714.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674.0,3426.0,633.0,513.0,1868.0,847.0,2754.0,779.0,596.0,778.0,4124.0,8548.0,4080.0,974.0,4721.0,6862.0,34899.0,10067.0,4234.0,13686.0,2442.0,2533.0,630.0,553.0,766.0,51.0,34.0,0.0,0.0,0.0
741.0,5759.0,315.0,1441.0,1164.0,1116.0,3582.0,621.0,1225.0,1705.0,4743.0,8763.0,2061.0,2682.0,5724.0,7200.0,56378.0,9660.0,6042.0,17147.0,3226.0,3266.0,441.0,1081.0,1308.0,59.0,29.0,0.0,0.0,0.0
946.0,8302.0,316.0,568.0,1278.0,1132.0,4107.0,701.0,858.0,1869.0,4086.0,8510.0,2517.0,1920.0,6726.0,9532.0,59320.0,18921.0,5856.0,16402.0,2801.0,2944.0,919.0,1512.0,1150.0,87.0,39.0,0.0,0.0,0.0
781.0,5487.0,271.0,1308.0,1312.0,943.0,3420.0,898.0,599.0,1196.0,5029.0,9288.0,1590.0,2366.0,4612.0,8575.0,36004.0,7689.0,7112.0,11103.0,2760.0,3363.0,461.0,955.0,1267.0,114.0,19.0,0.0,0.0,0.0
726.0,2759.0,453.0,628.0,903.0,919.0,2409.0,1067.0,897.0,1405.0,3579.0,7801.0,2750.0,2673.0,4617.0,7595.0,25731.0,12307.0,4863.0,11015.0,2612.0,2024.0,892.0,656.0,918.0,216.0,147.0,0.0,0.0,0.0
206.0,2.0,15.0,42.0,119.0,94.0,147.0,41.0,84.0,186.0,456.0,534.0,108.0,0.0,937.0,3076.0,798.0,350.0,102.0,1172.0,157.0,336.0,2.0,1.0,141.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,40.0,0.0,26.0,0.0,0.0,99.0,0.0,264.0,0.0,0.0,426.0,0.0,984.0,0.0,0.0,1052.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
498.0,3723.0,172.0,693.0,1524.0,768.0,2477.0,1026.0,468.0,1308.0,4782.0,7475.0,2163.0,1284.0,6101.0,8707.0,25842.0,9228.0,6234.0,12104.0,3032.0,2683.0,615.0,630.0,949.0,148.0,84.0,0.0,0.0,0.0
684.0,5346.0,604.0,1124.0,2007.0,922.0,3121.0,821.0,970.0,1614.0,4566.0,8999.0,2116.0,3261.0,5388.0,7468.0,29185.0,10936.0,7951.0,15163.0,2302.0,2849.0,789.0,810.0,1944.0,125.0,163.0,0.0,0.0,0.0
960.0,5193.0,332.0,805.0,1773.0,1538.0,2481.0,786.0,611.0,1417.0,5684.0,7465.0,2758.0,1339.0,5719.0,8717.0,32261.0,11461.0,5267.0,12697.0,2405.0,3003.0,462.0,1228.0,1116.0,156.0,196.0,0.0,0.0,0.0
984.0,5518.0,503.0,1186.0,1475.0,1235.0,3102.0,707.0,1137.0,972.0,5958.0,10481.0,2285.0,1790.0,4630.0,7104.0,38958.0,13038.0,9949.0,10309.0,1463.0,2528.0,767.0,1354.0,719.0,90.0,87.0,0.0,0.0,0.0
920.0,2550.0,762.0,709.0,528.0,1037.0,1232.0,1033.0,495.0,330.0,3996.0,3500.0,2719.0,755.0,2327.0,9206.0,18037.0,14484.0,4628.0,8896.0,1504.0,1468.0,874.0,1011.0,640.0,183.0,27.0,0.0,0.0,0.0
728.0,3057.0,207.0,431.0,1061.0,809.0,2328.0,706.0,393.0,1180.0,3137.0,6434.0,2837.0,2235.0,3690.0,7994.0,41861.0,8658.0,5723.0,11248.0,1447.0,1660.0,438.0,594.0,1031.0,122.0,193.0,0.0,0.0,0.0
674.0,3576.0,531.0,515.0,938.0,959.0,2921.0,640.0,565.0,1556.0,4917.0,11474.0,2850.0,2522.0,4830.0,7257.0,43040.0,11655.0,7067.0,9781.0,1363.0,2110.0,711.0,605.0,951.0,90.0,69.0,0.0,0.0,0.0
728.0,4248.0,592.0,609.0,1392.0,1363.0,2974.0,615.0,819.0,1137.0,3885.0,8040.0,2399.0,2567.0,4563.0,8684.0,39131.0,13251.0,4657.0,11953.0,1110.0,1644.0,276.0,778.0,886.0,258.0,106.0,0.0,0.0,0.0
778.0,4275.0,355.0,1614.0,974.0,909.0,2667.0,954.0,819.0,1303.0,3816.0,8335.0,3352.0,3998.0,5170.0,12111.0,34883.0,16304.0,6860.0,11236.0,2002.0,1714.0,439.0,917.0,548.0,103.0,114.0,0.0,0.0,0.0
788.0,3623.0,254.0,396.0,1341.0,801.0,2255.0,706.0,639.0,1260.0,3898.0,7895.0,2589.0,1353.0,7154.0,9710.0,35495.0,11019.0,5483.0,13287.0,1187.0,1545.0,541.0,890.0,804.0,214.0,85.0,0.0,0.0,0.0
40.0,679.0,87.0,0.0,199.0,48.0,507.0,343.0,0.0,71.0,171.0,1233.0,1273.0,0.0,1026.0,252.0,2314.0,6195.0,0.0,1467.0,219.0,672.0,309.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551.0,3891.0,358.0,355.0,1169.0,664.0,2700.0,689.0,868.0,1325.0,3633.0,5183.0,2472.0,1023.0,5936.0,6518.0,22420.0,6437.0,3909.0,12848.0,1425.0,1393.0,385.0,673.0,676.0,210.0,163.0,0.0,0.0,0.0
729.0,4277.0,317.0,296.0,1389.0,1357.0,4719.0,1371.0,1084.0,2112.0,3951.0,6033.0,1707.0,2697.0,4476.0,11226.0,33664.0,8547.0,5286.0,11730.0,1281.0,2569.0,330.0,1054.0,745.0,149.0,63.0,0.0,0.0,0.0
670.0,2882.0,292.0,1160.0,1617.0,1506.0,5724.0,1091.0,1530.0,2148.0,4495.0,6580.0,1566.0,2760.0,5233.0,8800.0,33677.0,9524.0,4770.0,12800.0,1898.0,2414.0,626.0,975.0,794.0,275.0,49.0,0.0,0.0,0.0
834.0,4294.0,377.0,630.0,1551.0,1416.0,4178.0,1957.0,1093.0,2134.0,3786.0,6548.0,2622.0,1351.0,6157.0,8662.0,34478.0,9609.0,4823.0,14433.0,1978.0,2161.0,630.0,1038.0,667.0,227.0,52.0,0.0,0.0,0.0
816.0,4432.0,335.0,781.0,989.0,1788.0,3421.0,1209.0,1465.0,1537.0,4969.0,7924.0,1798.0,1623.0,4729.0,10064.0,34761.0,13077.0,6763.0,12994.0,2149.0,2560.0,496.0,364.0,876.0,160.0,91.0,0.0,0.0,0.0
43.0,358.0,220.0,20.0,52.0,12.0,146.0,493.0,229.0,145.0,0.0,419.0,689.0,816.0,1251.0,1274.0,1671.0,3030.0,992.0,1693.0,178.0,102.0,175.0,149.0,228.0,0.0,0.0,0.0,0.0,0.0
