bill_date,ALCALINAS,BOMBILLOS,ENCENDEDORES,MANGANESO,OTROS,TERCEROS,month,year,year_month,date
2019-05-14 05:00:00+00:00,5832.0,3261.0,18360.0,75958.0,6171.0,0.0,5,2019,2019-05-01,2019-05-14
2019-05-15 05:00:00+00:00,5715.0,4096.0,16059.0,90992.0,6462.0,0.0,5,2019,2019-05-01,2019-05-15
2019-05-16 05:00:00+00:00,5498.0,3146.0,16044.0,67813.0,6897.0,0.0,5,2019,2019-05-01,2019-05-16
2019-05-17 05:00:00+00:00,5008.0,2514.0,11147.0,72637.0,4457.0,0.0,5,2019,2019-05-01,2019-05-17
2019-05-18 05:00:00+00:00,3952.0,118.0,719.0,5140.0,351.0,0.0,5,2019,2019-05-01,2019-05-18
2019-05-20 05:00:00+00:00,5160.0,3226.0,13281.0,52517.0,4820.0,0.0,5,2019,2019-05-01,2019-05-20
2019-05-21 05:00:00+00:00,4781.0,3462.0,16282.0,53320.0,5755.0,0.0,5,2019,2019-05-01,2019-05-21
2019-05-22 05:00:00+00:00,6633.0,3777.0,16557.0,71123.0,7944.0,0.0,5,2019,2019-05-01,2019-05-22
2019-05-23 05:00:00+00:00,6626.0,3570.0,12998.0,74382.0,8980.0,0.0,5,2019,2019-05-01,2019-05-23
2019-05-24 05:00:00+00:00,3740.0,2809.0,12372.0,51809.0,6769.0,0.0,5,2019,2019-05-01,2019-05-24
2019-05-25 05:00:00+00:00,92.0,81.0,261.0,1692.0,23.0,0.0,5,2019,2019-05-01,2019-05-25
2019-05-27 05:00:00+00:00,3230.0,2861.0,12295.0,62403.0,4774.0,0.0,5,2019,2019-05-01,2019-05-27
2019-05-28 05:00:00+00:00,5558.0,4160.0,16045.0,73912.0,5380.0,0.0,5,2019,2019-05-01,2019-05-28
2019-05-29 05:00:00+00:00,11955.0,3164.0,15153.0,64372.0,6850.0,0.0,5,2019,2019-05-01,2019-05-29
2019-05-30 05:00:00+00:00,6638.0,4256.0,17081.0,80951.0,7458.0,0.0,5,2019,2019-05-01,2019-05-30
2019-05-31 05:00:00+00:00,6621.0,2978.0,14165.0,66622.0,5676.0,0.0,5,2019,2019-05-01,2019-05-31
2019-06-01 05:00:00+00:00,131.0,322.0,1205.0,7169.0,409.0,0.0,6,2019,2019-06-01,2019-06-01
2019-06-02 05:00:00+00:00,5.0,36.0,144.0,1668.0,49.0,0.0,6,2019,2019-06-01,2019-06-02
2019-06-03 05:00:00+00:00,243.0,87.0,564.0,2623.0,357.0,0.0,6,2019,2019-06-01,2019-06-03
2019-06-04 05:00:00+00:00,4392.0,2141.0,12211.0,52905.0,4659.0,0.0,6,2019,2019-06-01,2019-06-04
2019-06-05 05:00:00+00:00,5386.0,3924.0,20086.0,64567.0,5930.0,0.0,6,2019,2019-06-01,2019-06-05
2019-06-06 05:00:00+00:00,6621.0,3400.0,15520.0,78616.0,5755.0,0.0,6,2019,2019-06-01,2019-06-06
2019-06-07 05:00:00+00:00,5556.0,3119.0,16191.0,81262.0,5610.0,0.0,6,2019,2019-06-01,2019-06-07
2019-06-08 05:00:00+00:00,3641.0,2005.0,9446.0,42349.0,3887.0,0.0,6,2019,2019-06-01,2019-06-08
2019-06-09 05:00:00+00:00,35.0,17.0,44.0,230.0,7.0,0.0,6,2019,2019-06-01,2019-06-09
2019-06-10 05:00:00+00:00,4545.0,3010.0,14314.0,55460.0,4556.0,0.0,6,2019,2019-06-01,2019-06-10
2019-06-11 05:00:00+00:00,5771.0,3659.0,16116.0,61780.0,5534.0,0.0,6,2019,2019-06-01,2019-06-11
2019-06-12 05:00:00+00:00,6981.0,3840.0,16579.0,89710.0,5956.0,0.0,6,2019,2019-06-01,2019-06-12
2019-06-13 05:00:00+00:00,5663.0,3025.0,15341.0,53165.0,5947.0,0.0,6,2019,2019-06-01,2019-06-13
2019-06-14 05:00:00+00:00,4989.0,2970.0,12393.0,51096.0,4725.0,0.0,6,2019,2019-06-01,2019-06-14
2019-06-15 05:00:00+00:00,207.0,164.0,1055.0,4985.0,1059.0,0.0,6,2019,2019-06-01,2019-06-15
2019-06-17 05:00:00+00:00,3714.0,2713.0,12550.0,52805.0,4772.0,0.0,6,2019,2019-06-01,2019-06-17
2019-06-18 05:00:00+00:00,4777.0,3767.0,19106.0,72999.0,6302.0,0.0,6,2019,2019-06-01,2019-06-18
2019-06-19 05:00:00+00:00,10211.0,3599.0,17852.0,71025.0,6138.0,0.0,6,2019,2019-06-01,2019-06-19
2019-06-20 05:00:00+00:00,6395.0,3299.0,15690.0,77474.0,6234.0,0.0,6,2019,2019-06-01,2019-06-20
2019-06-21 05:00:00+00:00,3880.0,2271.0,19296.0,58036.0,4755.0,0.0,6,2019,2019-06-01,2019-06-21
2019-06-22 05:00:00+00:00,5536.0,216.0,1359.0,5084.0,309.0,0.0,6,2019,2019-06-01,2019-06-22
2019-06-23 05:00:00+00:00,108.0,115.0,250.0,530.0,84.0,0.0,6,2019,2019-06-01,2019-06-23
2019-06-24 05:00:00+00:00,406.0,262.0,1381.0,5235.0,225.0,0.0,6,2019,2019-06-01,2019-06-24
2019-06-25 05:00:00+00:00,5226.0,2590.0,15417.0,58837.0,5043.0,0.0,6,2019,2019-06-01,2019-06-25
2019-06-26 05:00:00+00:00,5302.0,3130.0,20142.0,67949.0,7022.0,0.0,6,2019,2019-06-01,2019-06-26
2019-06-27 05:00:00+00:00,5508.0,2673.0,21717.0,70929.0,5801.0,0.0,6,2019,2019-06-01,2019-06-27
2019-06-28 05:00:00+00:00,4757.0,2789.0,15247.0,56904.0,5274.0,0.0,6,2019,2019-06-01,2019-06-28
2019-06-29 05:00:00+00:00,3158.0,2044.0,12131.0,49674.0,3712.0,0.0,6,2019,2019-06-01,2019-06-29
2019-06-30 05:00:00+00:00,120.0,2.0,48.0,1180.0,0.0,0.0,6,2019,2019-06-01,2019-06-30
2019-07-01 05:00:00+00:00,408.0,101.0,655.0,4865.0,147.0,0.0,7,2019,2019-07-01,2019-07-01
2019-07-02 05:00:00+00:00,3872.0,3504.0,16484.0,73397.0,4894.0,0.0,7,2019,2019-07-01,2019-07-02
2019-07-03 05:00:00+00:00,4771.0,5186.0,16508.0,66939.0,4379.0,0.0,7,2019,2019-07-01,2019-07-03
2019-07-04 05:00:00+00:00,5025.0,5507.0,17867.0,79249.0,6203.0,0.0,7,2019,2019-07-01,2019-07-04
2019-07-05 05:00:00+00:00,6384.0,5703.0,17162.0,74317.0,5334.0,0.0,7,2019,2019-07-01,2019-07-05
2019-07-06 05:00:00+00:00,2941.0,3544.0,10634.0,46428.0,4788.0,0.0,7,2019,2019-07-01,2019-07-06
2019-07-08 05:00:00+00:00,3302.0,4154.0,15710.0,52913.0,5466.0,0.0,7,2019,2019-07-01,2019-07-08
2019-07-09 05:00:00+00:00,4456.0,5328.0,18156.0,63004.0,6443.0,0.0,7,2019,2019-07-01,2019-07-09
2019-07-10 05:00:00+00:00,7257.0,5480.0,15104.0,80616.0,6399.0,0.0,7,2019,2019-07-01,2019-07-10
2019-07-11 05:00:00+00:00,6551.0,5399.0,16081.0,93085.0,5812.0,0.0,7,2019,2019-07-01,2019-07-11
2019-07-12 05:00:00+00:00,5765.0,4215.0,14639.0,51102.0,5204.0,0.0,7,2019,2019-07-01,2019-07-12
2019-07-13 05:00:00+00:00,181.0,350.0,1867.0,3036.0,465.0,0.0,7,2019,2019-07-01,2019-07-13
2019-07-14 05:00:00+00:00,3.0,117.0,222.0,474.0,48.0,0.0,7,2019,2019-07-01,2019-07-14
2019-07-15 05:00:00+00:00,4407.0,5299.0,14548.0,61361.0,5562.0,0.0,7,2019,2019-07-01,2019-07-15
2019-07-16 05:00:00+00:00,5657.0,4566.0,14971.0,61717.0,6248.0,0.0,7,2019,2019-07-01,2019-07-16
2019-07-17 05:00:00+00:00,6700.0,6104.0,19852.0,69573.0,6666.0,0.0,7,2019,2019-07-01,2019-07-17
2019-07-18 05:00:00+00:00,7474.0,5011.0,16466.0,81106.0,6169.0,0.0,7,2019,2019-07-01,2019-07-18
2019-07-19 05:00:00+00:00,3825.0,3986.0,15196.0,57936.0,6503.0,0.0,7,2019,2019-07-01,2019-07-19
2019-07-20 05:00:00+00:00,18.0,156.0,286.0,804.0,118.0,0.0,7,2019,2019-07-01,2019-07-20
2019-07-22 05:00:00+00:00,7341.0,4528.0,14718.0,55914.0,5382.0,0.0,7,2019,2019-07-01,2019-07-22
2019-07-23 05:00:00+00:00,4550.0,4959.0,16451.0,90486.0,5423.0,0.0,7,2019,2019-07-01,2019-07-23
2019-07-24 05:00:00+00:00,4545.0,4564.0,18746.0,71158.0,5611.0,0.0,7,2019,2019-07-01,2019-07-24
2019-07-25 05:00:00+00:00,4158.0,4943.0,16050.0,98345.0,6954.0,0.0,7,2019,2019-07-01,2019-07-25
2019-07-26 05:00:00+00:00,2602.0,3765.0,15421.0,63791.0,5403.0,0.0,7,2019,2019-07-01,2019-07-26
2019-07-27 05:00:00+00:00,2893.0,82.0,323.0,6027.0,38.0,0.0,7,2019,2019-07-01,2019-07-27
2019-07-29 05:00:00+00:00,2162.0,3512.0,13578.0,55350.0,4439.0,0.0,7,2019,2019-07-01,2019-07-29
2019-07-30 05:00:00+00:00,3065.0,5093.0,16418.0,67195.0,6170.0,0.0,7,2019,2019-07-01,2019-07-30
2019-07-31 05:00:00+00:00,2556.0,4128.0,16187.0,66330.0,5884.0,0.0,7,2019,2019-07-01,2019-07-31
2019-08-01 05:00:00+00:00,2974.0,4838.0,16004.0,70622.0,6019.0,0.0,8,2019,2019-08-01,2019-08-01
2019-08-02 05:00:00+00:00,2105.0,3508.0,16349.0,66167.0,6905.0,0.0,8,2019,2019-08-01,2019-08-02
2019-08-03 05:00:00+00:00,77.0,24.0,103.0,1186.0,51.0,0.0,8,2019,2019-08-01,2019-08-03
2019-08-05 05:00:00+00:00,4328.0,3762.0,14534.0,46242.0,6172.0,0.0,8,2019,2019-08-01,2019-08-05
2019-08-06 05:00:00+00:00,4411.0,4170.0,17662.0,73990.0,6492.0,0.0,8,2019,2019-08-01,2019-08-06
2019-08-07 05:00:00+00:00,2407.0,2321.0,10513.0,43475.0,2157.0,0.0,8,2019,2019-08-01,2019-08-07
2019-08-08 05:00:00+00:00,6715.0,4453.0,20789.0,69191.0,5628.0,0.0,8,2019,2019-08-01,2019-08-08
2019-08-09 05:00:00+00:00,4335.0,3665.0,19429.0,58456.0,5813.0,0.0,8,2019,2019-08-01,2019-08-09
2019-08-10 05:00:00+00:00,3753.0,1914.0,7628.0,27143.0,2762.0,0.0,8,2019,2019-08-01,2019-08-10
2019-08-12 05:00:00+00:00,3998.0,3781.0,16272.0,47832.0,5014.0,0.0,8,2019,2019-08-01,2019-08-12
2019-08-13 05:00:00+00:00,7639.0,4388.0,15434.0,67503.0,5314.0,0.0,8,2019,2019-08-01,2019-08-13
2019-08-14 05:00:00+00:00,8392.0,4679.0,19654.0,62842.0,6287.0,0.0,8,2019,2019-08-01,2019-08-14
2019-08-15 05:00:00+00:00,7118.0,4144.0,17519.0,71378.0,5579.0,0.0,8,2019,2019-08-01,2019-08-15
2019-08-16 05:00:00+00:00,4412.0,3667.0,15930.0,54391.0,3935.0,0.0,8,2019,2019-08-01,2019-08-16
2019-08-17 05:00:00+00:00,113.0,262.0,885.0,3288.0,363.0,0.0,8,2019,2019-08-01,2019-08-17
2019-08-19 05:00:00+00:00,88.0,36.0,287.0,576.0,13.0,0.0,8,2019,2019-08-01,2019-08-19
2019-08-20 05:00:00+00:00,6314.0,4047.0,15050.0,62273.0,6052.0,0.0,8,2019,2019-08-01,2019-08-20
2019-08-21 05:00:00+00:00,7922.0,5505.0,20525.0,83182.0,6050.0,0.0,8,2019,2019-08-01,2019-08-21
2019-08-22 05:00:00+00:00,8867.0,5010.0,16375.0,76999.0,5288.0,0.0,8,2019,2019-08-01,2019-08-22
2019-08-23 05:00:00+00:00,7540.0,3941.0,16024.0,70872.0,5750.0,0.0,8,2019,2019-08-01,2019-08-23
2019-08-24 05:00:00+00:00,3980.0,2792.0,13077.0,45169.0,3817.0,0.0,8,2019,2019-08-01,2019-08-24
2019-08-26 05:00:00+00:00,13218.0,3288.0,18212.0,54848.0,5406.0,0.0,8,2019,2019-08-01,2019-08-26
2019-08-27 05:00:00+00:00,5903.0,3829.0,18116.0,67103.0,5627.0,0.0,8,2019,2019-08-01,2019-08-27
2019-08-28 05:00:00+00:00,6325.0,3790.0,15815.0,63263.0,4952.0,0.0,8,2019,2019-08-01,2019-08-28
2019-08-29 05:00:00+00:00,5878.0,3759.0,14929.0,74678.0,4875.0,0.0,8,2019,2019-08-01,2019-08-29
2019-08-30 05:00:00+00:00,3719.0,3098.0,13440.0,54967.0,5645.0,0.0,8,2019,2019-08-01,2019-08-30
2019-08-31 05:00:00+00:00,175.0,124.0,156.0,3048.0,139.0,0.0,8,2019,2019-08-01,2019-08-31
2019-09-01 05:00:00+00:00,60.0,0.0,0.0,170.0,0.0,0.0,9,2019,2019-09-01,2019-09-01
2019-09-02 05:00:00+00:00,4994.0,3388.0,17391.0,49911.0,4103.0,0.0,9,2019,2019-09-01,2019-09-02
2019-09-03 05:00:00+00:00,5804.0,4348.0,18359.0,66198.0,4895.0,0.0,9,2019,2019-09-01,2019-09-03
2019-09-04 05:00:00+00:00,5872.0,4340.0,17632.0,79739.0,6837.0,0.0,9,2019,2019-09-01,2019-09-04
2019-09-05 05:00:00+00:00,7170.0,4528.0,17409.0,75257.0,5341.0,0.0,9,2019,2019-09-01,2019-09-05
2019-09-06 05:00:00+00:00,3923.0,3176.0,14573.0,68169.0,5030.0,0.0,9,2019,2019-09-01,2019-09-06
2019-09-07 05:00:00+00:00,169.0,167.0,561.0,1810.0,248.0,0.0,9,2019,2019-09-01,2019-09-07
2019-09-09 05:00:00+00:00,3263.0,3636.0,13792.0,46985.0,4133.0,0.0,9,2019,2019-09-01,2019-09-09
2019-09-10 05:00:00+00:00,6013.0,4026.0,19444.0,74726.0,5776.0,0.0,9,2019,2019-09-01,2019-09-10
2019-09-11 05:00:00+00:00,5765.0,4580.0,16703.0,66576.0,6714.0,0.0,9,2019,2019-09-01,2019-09-11
2019-09-12 05:00:00+00:00,6105.0,4141.0,16664.0,91178.0,5139.0,0.0,9,2019,2019-09-01,2019-09-12
2019-09-13 05:00:00+00:00,4458.0,3675.0,16417.0,61555.0,5466.0,0.0,9,2019,2019-09-01,2019-09-13
2019-09-14 05:00:00+00:00,489.0,252.0,1289.0,3042.0,516.0,0.0,9,2019,2019-09-01,2019-09-14
2019-09-15 05:00:00+00:00,60.0,125.0,240.0,414.0,95.0,0.0,9,2019,2019-09-01,2019-09-15
2019-09-16 05:00:00+00:00,5137.0,3973.0,16595.0,53059.0,4462.0,0.0,9,2019,2019-09-01,2019-09-16
2019-09-17 05:00:00+00:00,5682.0,4323.0,16247.0,66571.0,5126.0,0.0,9,2019,2019-09-01,2019-09-17
2019-09-18 05:00:00+00:00,7303.0,4264.0,18793.0,70079.0,5612.0,0.0,9,2019,2019-09-01,2019-09-18
2019-09-19 05:00:00+00:00,5998.0,3824.0,17856.0,70101.0,4710.0,0.0,9,2019,2019-09-01,2019-09-19
2019-09-20 05:00:00+00:00,3822.0,3280.0,15001.0,61068.0,4563.0,0.0,9,2019,2019-09-01,2019-09-20
2019-09-21 05:00:00+00:00,332.0,115.0,1597.0,5487.0,154.0,0.0,9,2019,2019-09-01,2019-09-21
2019-09-22 05:00:00+00:00,340.0,0.0,390.0,1660.0,47.0,0.0,9,2019,2019-09-01,2019-09-22
2019-09-23 05:00:00+00:00,15198.0,4592.0,15492.0,66903.0,4178.0,0.0,9,2019,2019-09-01,2019-09-23
2019-09-24 05:00:00+00:00,6294.0,4667.0,17103.0,67347.0,4781.0,0.0,9,2019,2019-09-01,2019-09-24
2019-09-25 05:00:00+00:00,5901.0,4121.0,18772.0,65334.0,4897.0,0.0,9,2019,2019-09-01,2019-09-25
2019-09-26 05:00:00+00:00,7668.0,4229.0,16682.0,76148.0,5045.0,0.0,9,2019,2019-09-01,2019-09-26
2019-09-27 05:00:00+00:00,6480.0,3132.0,13716.0,64699.0,4062.0,0.0,9,2019,2019-09-01,2019-09-27
2019-09-28 05:00:00+00:00,532.0,115.0,1224.0,9783.0,322.0,0.0,9,2019,2019-09-01,2019-09-28
2019-09-30 05:00:00+00:00,5634.0,2935.0,14104.0,70028.0,3989.0,0.0,9,2019,2019-09-01,2019-09-30
2019-10-01 05:00:00+00:00,5589.0,4546.0,14839.0,70996.0,4836.0,0.0,10,2019,2019-10-01,2019-10-01
2019-10-02 05:00:00+00:00,7756.0,4245.0,15005.0,108378.0,5392.0,0.0,10,2019,2019-10-01,2019-10-02
2019-10-03 05:00:00+00:00,6715.0,4562.0,17054.0,84479.0,5312.0,0.0,10,2019,2019-10-01,2019-10-03
2019-10-04 05:00:00+00:00,4920.0,3461.0,11380.0,48825.0,4277.0,0.0,10,2019,2019-10-01,2019-10-04
2019-10-05 05:00:00+00:00,288.0,206.0,572.0,3643.0,251.0,0.0,10,2019,2019-10-01,2019-10-05
2019-10-07 05:00:00+00:00,5669.0,4068.0,13769.0,59179.0,4353.0,0.0,10,2019,2019-10-01,2019-10-07
2019-10-08 05:00:00+00:00,5773.0,4351.0,17895.0,66934.0,5235.0,0.0,10,2019,2019-10-01,2019-10-08
2019-10-09 05:00:00+00:00,6649.0,5174.0,18604.0,85383.0,5219.0,0.0,10,2019,2019-10-01,2019-10-09
2019-10-10 05:00:00+00:00,7630.0,4336.0,15471.0,85894.0,5418.0,0.0,10,2019,2019-10-01,2019-10-10
2019-10-11 05:00:00+00:00,7706.0,3047.0,13227.0,61234.0,3069.0,0.0,10,2019,2019-10-01,2019-10-11
2019-10-12 05:00:00+00:00,117.0,97.0,692.0,14233.0,193.0,0.0,10,2019,2019-10-01,2019-10-12
2019-10-14 05:00:00+00:00,755.0,112.0,1297.0,5342.0,105.0,0.0,10,2019,2019-10-01,2019-10-14
2019-10-15 05:00:00+00:00,6181.0,3596.0,13522.0,73365.0,4338.0,0.0,10,2019,2019-10-01,2019-10-15
2019-10-16 05:00:00+00:00,6792.0,6244.0,17943.0,83621.0,6338.0,0.0,10,2019,2019-10-01,2019-10-16
2019-10-17 05:00:00+00:00,7587.0,5155.0,18558.0,75285.0,7587.0,0.0,10,2019,2019-10-01,2019-10-17
2019-10-18 05:00:00+00:00,8470.0,4826.0,17622.0,85931.0,7027.0,0.0,10,2019,2019-10-01,2019-10-18
2019-10-19 05:00:00+00:00,5854.0,3083.0,10509.0,52733.0,4676.0,0.0,10,2019,2019-10-01,2019-10-19
2019-10-21 05:00:00+00:00,4383.0,4039.0,15071.0,66446.0,5631.0,0.0,10,2019,2019-10-01,2019-10-21
2019-10-22 05:00:00+00:00,6332.0,5410.0,16898.0,78400.0,6276.0,0.0,10,2019,2019-10-01,2019-10-22
2019-10-23 05:00:00+00:00,7355.0,5838.0,17673.0,102520.0,9497.0,0.0,10,2019,2019-10-01,2019-10-23
2019-10-24 05:00:00+00:00,9598.0,4956.0,16940.0,85823.0,5134.0,0.0,10,2019,2019-10-01,2019-10-24
2019-10-25 05:00:00+00:00,10167.0,4678.0,14344.0,77330.0,5848.0,0.0,10,2019,2019-10-01,2019-10-25
2019-10-26 05:00:00+00:00,298.0,244.0,670.0,4824.0,138.0,0.0,10,2019,2019-10-01,2019-10-26
2019-10-27 05:00:00+00:00,35.0,78.0,216.0,406.0,51.0,0.0,10,2019,2019-10-01,2019-10-27
2019-10-28 05:00:00+00:00,7294.0,4475.0,16115.0,75870.0,5432.0,0.0,10,2019,2019-10-01,2019-10-28
2019-10-29 05:00:00+00:00,7288.0,4899.0,18880.0,90500.0,7739.0,0.0,10,2019,2019-10-01,2019-10-29
2019-10-30 05:00:00+00:00,5948.0,5467.0,19761.0,83268.0,7319.0,0.0,10,2019,2019-10-01,2019-10-30
2019-10-31 05:00:00+00:00,5007.0,4699.0,14816.0,77727.0,6350.0,0.0,10,2019,2019-10-01,2019-10-31
2019-11-01 05:00:00+00:00,6585.0,4127.0,15130.0,71679.0,7302.0,0.0,11,2019,2019-11-01,2019-11-01
2019-11-02 05:00:00+00:00,255.0,257.0,805.0,8062.0,127.0,0.0,11,2019,2019-11-01,2019-11-02
2019-11-04 05:00:00+00:00,437.0,168.0,1139.0,3412.0,241.0,0.0,11,2019,2019-11-01,2019-11-04
2019-11-05 05:00:00+00:00,6589.0,5274.0,14749.0,107462.0,6486.0,0.0,11,2019,2019-11-01,2019-11-05
2019-11-06 05:00:00+00:00,6777.0,5415.0,17325.0,94093.0,7044.0,0.0,11,2019,2019-11-01,2019-11-06
2019-11-07 05:00:00+00:00,6936.0,5904.0,18291.0,98351.0,7942.0,0.0,11,2019,2019-11-01,2019-11-07
2019-11-08 05:00:00+00:00,6097.0,5460.0,17730.0,123658.0,7013.0,0.0,11,2019,2019-11-01,2019-11-08
2019-11-09 05:00:00+00:00,3168.0,3625.0,11822.0,74583.0,5401.0,0.0,11,2019,2019-11-01,2019-11-09
2019-11-11 05:00:00+00:00,175.0,212.0,436.0,2097.0,124.0,0.0,11,2019,2019-11-01,2019-11-11
2019-11-12 05:00:00+00:00,6196.0,5279.0,14612.0,80854.0,6789.0,0.0,11,2019,2019-11-01,2019-11-12
2019-11-13 05:00:00+00:00,8238.0,7725.0,18921.0,103406.0,7467.0,0.0,11,2019,2019-11-01,2019-11-13
2019-11-14 05:00:00+00:00,9099.0,6972.0,20359.0,125278.0,6193.0,0.0,11,2019,2019-11-01,2019-11-14
2019-11-15 05:00:00+00:00,10954.0,5016.0,17658.0,100082.0,4808.0,0.0,11,2019,2019-11-01,2019-11-15
2019-11-16 05:00:00+00:00,5584.0,3222.0,13247.0,87721.0,4443.0,0.0,11,2019,2019-11-01,2019-11-16
2019-11-18 05:00:00+00:00,263.0,153.0,262.0,1298.0,41.0,0.0,11,2019,2019-11-01,2019-11-18
2019-11-19 05:00:00+00:00,9352.0,5420.0,20675.0,111796.0,7608.0,0.0,11,2019,2019-11-01,2019-11-19
2019-11-20 05:00:00+00:00,10296.0,5425.0,25192.0,130051.0,9020.0,0.0,11,2019,2019-11-01,2019-11-20
2019-11-21 05:00:00+00:00,2904.0,1566.0,3867.0,17839.0,1964.0,0.0,11,2019,2019-11-01,2019-11-21
2019-11-22 05:00:00+00:00,9789.0,5620.0,18973.0,132307.0,6418.0,0.0,11,2019,2019-11-01,2019-11-22
2019-11-23 05:00:00+00:00,13567.0,3323.0,10804.0,89461.0,4205.0,0.0,11,2019,2019-11-01,2019-11-23
2019-11-24 05:00:00+00:00,81.0,0.0,0.0,326.0,1.0,0.0,11,2019,2019-11-01,2019-11-24
2019-11-25 05:00:00+00:00,8029.0,4471.0,19529.0,92039.0,5205.0,0.0,11,2019,2019-11-01,2019-11-25
2019-11-26 05:00:00+00:00,8920.0,6809.0,20289.0,101729.0,7264.0,0.0,11,2019,2019-11-01,2019-11-26
2019-11-27 05:00:00+00:00,11551.0,5366.0,21541.0,112962.0,6140.0,0.0,11,2019,2019-11-01,2019-11-27
2019-11-28 05:00:00+00:00,10029.0,5206.0,17595.0,104645.0,6403.0,0.0,11,2019,2019-11-01,2019-11-28
2019-11-29 05:00:00+00:00,6534.0,4310.0,16979.0,92019.0,6185.0,0.0,11,2019,2019-11-01,2019-11-29
2019-11-30 05:00:00+00:00,1608.0,1730.0,4802.0,29201.0,2922.0,0.0,11,2019,2019-11-01,2019-11-30
2019-12-02 05:00:00+00:00,8022.0,5199.0,17052.0,136995.0,5156.0,0.0,12,2019,2019-12-01,2019-12-02
2019-12-03 05:00:00+00:00,14708.0,6836.0,23819.0,169881.0,9501.0,0.0,12,2019,2019-12-01,2019-12-03
2019-12-04 05:00:00+00:00,15188.0,7216.0,30656.0,165711.0,9117.0,0.0,12,2019,2019-12-01,2019-12-04
2019-12-05 05:00:00+00:00,12902.0,7506.0,22840.0,229059.0,7736.0,0.0,12,2019,2019-12-01,2019-12-05
2019-12-06 05:00:00+00:00,10925.0,6617.0,24486.0,180835.0,6232.0,0.0,12,2019,2019-12-01,2019-12-06
2019-12-07 05:00:00+00:00,2880.0,998.0,5519.0,33397.0,1486.0,0.0,12,2019,2019-12-01,2019-12-07
2019-12-08 05:00:00+00:00,16.0,37.0,232.0,480.0,108.0,0.0,12,2019,2019-12-01,2019-12-08
2019-12-09 05:00:00+00:00,11138.0,6527.0,20283.0,119547.0,7404.0,0.0,12,2019,2019-12-01,2019-12-09
2019-12-10 05:00:00+00:00,11237.0,7399.0,27456.0,168393.0,8575.0,0.0,12,2019,2019-12-01,2019-12-10
2019-12-11 05:00:00+00:00,10744.0,7269.0,23679.0,173502.0,7544.0,0.0,12,2019,2019-12-01,2019-12-11
2019-12-12 05:00:00+00:00,12519.0,5821.0,29256.0,145862.0,8153.0,0.0,12,2019,2019-12-01,2019-12-12
2019-12-13 05:00:00+00:00,10256.0,5829.0,21280.0,175258.0,8420.0,0.0,12,2019,2019-12-01,2019-12-13
2019-12-14 05:00:00+00:00,3662.0,2708.0,13228.0,81542.0,4547.0,0.0,12,2019,2019-12-01,2019-12-14
2019-12-15 05:00:00+00:00,580.0,436.0,948.0,7234.0,155.0,0.0,12,2019,2019-12-01,2019-12-15
2019-12-16 05:00:00+00:00,9051.0,6844.0,23121.0,143619.0,7328.0,0.0,12,2019,2019-12-01,2019-12-16
2019-12-17 05:00:00+00:00,10770.0,6771.0,26687.0,164334.0,6927.0,0.0,12,2019,2019-12-01,2019-12-17
2019-12-18 05:00:00+00:00,8925.0,6409.0,21957.0,156303.0,6812.0,0.0,12,2019,2019-12-01,2019-12-18
2019-12-19 05:00:00+00:00,14884.0,7550.0,30036.0,168933.0,7771.0,0.0,12,2019,2019-12-01,2019-12-19
2019-12-20 05:00:00+00:00,10341.0,4179.0,17351.0,134000.0,4444.0,0.0,12,2019,2019-12-01,2019-12-20
2019-12-21 05:00:00+00:00,512.0,172.0,1904.0,3895.0,215.0,0.0,12,2019,2019-12-01,2019-12-21
2019-12-23 05:00:00+00:00,2136.0,9.0,984.0,707.0,3.0,0.0,12,2019,2019-12-01,2019-12-23
2019-12-26 05:00:00+00:00,130.0,30.0,24.0,94.0,0.0,0.0,12,2019,2019-12-01,2019-12-26
2019-12-27 05:00:00+00:00,153.0,0.0,0.0,493.0,2.0,0.0,12,2019,2019-12-01,2019-12-27
2019-12-30 05:00:00+00:00,2160.0,0.0,0.0,39060.0,0.0,0.0,12,2019,2019-12-01,2019-12-30
2020-01-02 05:00:00+00:00,61.0,6.0,24.0,190.0,57.0,0.0,1,2020,2020-01-01,2020-01-02
2020-01-03 05:00:00+00:00,56.0,10.0,0.0,100.0,38.0,0.0,1,2020,2020-01-01,2020-01-03
2020-01-07 05:00:00+00:00,94.0,16.0,78.0,382.0,32.0,0.0,1,2020,2020-01-01,2020-01-07
2020-01-08 05:00:00+00:00,17.0,12.0,48.0,606.0,14.0,0.0,1,2020,2020-01-01,2020-01-08
2020-01-09 05:00:00+00:00,0.0,0.0,10.0,0.0,4.0,0.0,1,2020,2020-01-01,2020-01-09
2020-01-10 05:00:00+00:00,10.0,0.0,20.0,14.0,25.0,0.0,1,2020,2020-01-01,2020-01-10
2020-01-13 05:00:00+00:00,4169.0,3073.0,13122.0,45037.0,2736.0,0.0,1,2020,2020-01-01,2020-01-13
2020-01-14 05:00:00+00:00,7755.0,7243.0,18771.0,117562.0,6632.0,0.0,1,2020,2020-01-01,2020-01-14
2020-01-15 05:00:00+00:00,7315.0,6144.0,21788.0,94229.0,7640.0,0.0,1,2020,2020-01-01,2020-01-15
2020-01-16 05:00:00+00:00,6533.0,6155.0,19290.0,114875.0,7196.0,0.0,1,2020,2020-01-01,2020-01-16
